mutant_id,avg_fitness_clim,avg_fitness_nlim,fitness_diff,clim_component,nlim_component
78,-0.34071704807536723,0.22926731406501916,0.2849921810701932,0.3062922866631125,0.05496520165371257
79,-0.2728071485517045,-0.19969973745061878,0.03655370555054287,0.20545570448543224,0.06574255769951026
80,-0.271151796044566,-0.1970847014934376,0.03703354727556421,0.4673520777483843,0.11561162784266533
81,-0.37945960415926994,-0.14560452326277004,0.11692754044824995,0.09971684953161389,0.06333471591243042
82,-0.3610356408052934,-0.30921768320859644,0.02590897879834847,0.41631422317693245,0.5286684651813497
83,0.07705610105986313,-0.07280716568620572,0.07493163337303443,0.21339357908978415,0.3647727801181147
84,-0.1725517311439089,0.1365393406178702,0.15454553588088954,0.4263544944300921,0.009721807559668
86,-0.3937387430258518,-0.2457079352898737,0.07401540386798906,0.14380468977785332,0.25637167099842806
88,-0.08881681345297568,0.07479001353732975,0.08180341349515272,0.08027875626747012,0.3686703612385146
89,-0.3497596926718911,-0.3527455435852704,0.0014929254566896366,0.10860937524380869,0.37077754229728266
90,-0.12468549511336395,-0.2618173633114375,0.06856593409903677,0.08306619929436787,0.043775798946846634
91,-0.3358014124152975,0.02376774930165862,0.17978458085847804,0.020697100103775984,0.09086696961181424
92,-0.24373991994523606,-0.04744186312921816,0.09814902840800895,0.17393488300769067,0.3878786084816596
94,-0.4415913368372535,-0.04978513070807428,0.1959031030645896,0.192693783182863,0.044610374850864325
95,-0.40967300036114795,-0.14361077876365577,0.13303111079874608,0.16100464564829625,0.1006617933636386
96,-0.28575917453247357,-0.08929894124452999,0.0982301166439718,0.12191994672233993,0.07858859845081925
98,-0.1975466116441138,0.15417606808099174,0.17586133986255276,0.08056607889892937,0.400463319618437
99,0.1079520844067122,-0.16863667786902392,0.13829438113786807,0.13932231484719382,0.19050952587064865
100,-0.39308129044207735,-0.12223952150607183,0.13542088446800277,0.09110308234521111,0.019141255898759507
102,-0.16941298301183028,-0.10436160343112795,0.03252568979035116,0.4805257261132668,0.24774218663517722
103,-0.22997513302625977,-0.4244112492758805,0.09721805812481035,0.15415331287648518,0.3979999421185165
104,-0.11526534911385551,-0.09516879112680887,0.01004827899352332,0.10706643249073473,0.054641513534546854
105,-0.20641852589498305,-0.07392432157400156,0.06624710216049075,0.31027150569453466,0.5223197990769582
106,-0.14704891506352952,-0.021701499374930988,0.06267370784429926,0.11087222924604834,0.24742780318768437
107,-0.1522953852159088,-0.07932477685934512,0.03648530417828184,0.20059599344080592,0.0307030352577126
108,0.1786987550811535,-0.17540311798015595,0.17705093653065473,0.1393136813166713,0.6578668064412447
110,-0.29484725699607617,0.04094429803960923,0.1678957775178427,0.4492125601063458,0.34823098143878706
112,-0.43371948694207996,0.12426478156277776,0.27899213425242886,0.3061324908581219,0.1732030052461345
113,-0.12532550427335015,-0.06492064185227152,0.030202431210539317,0.08775051935624673,0.08825705542174109
116,-0.5147390871248553,-0.7119997469042072,0.09863032988967596,0.43633218976082533,0.50128943545299
117,-0.11130092798699083,-0.23731455991698874,0.06300681596499896,0.07572403846926445,0.23593438126321103
118,-0.11775026007082579,-0.19359581547127766,0.03792277770022594,0.408947417766053,0.12079273489026905
119,-0.16993853801700864,-0.061045593431959,0.05444647229252482,0.1149686269456286,0.21616175003498714
121,-0.33800475276773234,-0.3730597730484422,0.01752751014035492,0.2709092100320835,0.3348046324179845
123,-0.137251666943591,-0.06655364010954293,0.03534901341702404,0.17009742815001527,0.0348972585511164
126,-0.16589966213332624,0.045558741746824075,0.10572920194007515,0.13987962174790483,0.1949350381308627
127,-0.12791603208266927,-0.17676966752036583,0.024426817718848276,0.030574786199301374,0.21449613273572612
128,-0.4199488331433904,-0.2773922126816568,0.07127831023086678,0.40381075843091685,0.3813945403247846
129,-0.008822462014026505,0.8579946049493438,0.4334085334816851,0.6283716840174313,0.024994026682576054
130,-0.22810831367543044,0.13949215743440874,0.1838002355549196,0.25329403038125253,0.2083423136137162
131,-0.21612997720419,0.0038416768449095395,0.10998582702454977,0.1499422432520122,0.022321399575979523
132,0.14843956367042932,-0.048948601791767056,0.09869408273109818,0.0622887252171566,0.007310325938590948
134,-0.11621390215689725,-0.5681795087068618,0.2259828032749823,0.9212593931766552,0.1768342135483898
135,-0.4227731151802889,0.059417446302935946,0.24109528074161243,0.18045837626000885,0.05294970681897758
136,-0.18023556662314485,0.037774225085596344,0.10900489585437059,0.06486769732156394,0.07860193659380223
137,-0.3646451073617943,-0.3491292611874551,0.007757923087169605,0.5023936462039846,0.30808488518858995
138,-0.4367450730291821,-0.5607730520181603,0.06201398949448911,0.021789732590055566,0.23070157327072585
140,-0.1896958055080836,0.1265269721334493,0.15811138882076645,0.2233906568848708,0.06469234383365548
141,0.11740530551486576,-0.05347906654134443,0.0854421860281051,0.357887644689854,0.15923611473162746
142,-0.49402275559761655,0.03956794335785269,0.26679534947773464,0.20637920764911225,0.2765940121638941
143,-0.5374071148588001,-0.0786673403447008,0.22936988725704965,0.024415663077350526,0.12271577934761067
144,-0.38948199648705994,0.014001469188434737,0.20174173283774735,0.07533513862919185,0.033882707854685605
145,-0.16744057340399654,-0.036414879933543975,0.06551284673522628,0.09921174396023277,0.19518684638026376
146,-0.16970143547188155,-0.10670024758767037,0.03150059394210559,0.12763218784945277,0.019108698768687406
148,-0.2631039450191176,-0.3157985564048799,0.026347305692881157,0.1078471774753707,0.32173701822635187
149,-0.23926094564001205,0.057048639355217756,0.1481547924976149,0.17904928725544836,0.0775738430854415
150,-0.42891243718188166,-0.07709553318669667,0.1759084519975925,0.05917380652736127,0.332222838558859
151,-0.2091590670636312,0.06111505296970171,0.13513706001666645,0.08175663831566136,0.036874691491974074
152,-0.10835426052478439,-0.2754797962542729,0.08356276786474424,0.18544198584356408,0.007771733836528558
153,-0.43483618194753487,0.18018213491138935,0.30750915842946214,0.07411771411488009,0.09281545934056284
154,-0.02305166826648576,0.0817755114761053,0.05241358987129553,0.20372738394703188,0.128957714252971
155,-0.4941090892426848,-0.21339124109717691,0.14035892407275397,0.2153626915744737,0.32628998218299204
157,-0.31870313090389113,-0.36419832840166255,0.02274759874888571,0.19375210915611818,0.23642958847091208
158,-0.19615772546200008,-0.24122896912264494,0.022535621830322428,0.09612164323314226,0.12415851345829777
159,-0.3666319508797481,-0.012294163754784246,0.17716889356248192,0.031019449387004305,0.7336354330456908
160,-0.380682595490366,0.3011401799238076,0.3409113877070868,0.09777257574019402,0.03842096040861176
162,-0.21149092181194593,-0.20995460244176242,0.0007681596850917516,0.17043166462943157,0.22272328569109198
164,-0.0227886073056274,-0.14531381593785708,0.06126260431611484,0.879658265078618,0.4987681946907277
165,-0.47264940397997507,-0.1879137689730189,0.1423678175034781,0.012995901244947755,0.1281696579322392
166,-0.4660734425283392,-0.134596139932994,0.16573865129767262,0.27582858172345226,0.26742254156866113
167,-0.19298372455877078,0.024998057322911684,0.10899089094084123,0.3364242931288287,0.21460063333564328
168,-0.22072073849158672,-0.05628991575134812,0.0822154113701193,0.04115154404536484,0.2675237723445178
170,-0.44858927599895226,-0.06756074965883965,0.19051426317005632,0.3096388302173606,0.03624103284904475
171,-0.11435785501775737,-0.2936388180307868,0.08964048150651471,0.03394667856690432,0.204615723049909
172,0.23327721210336017,-0.18813564221124945,0.2107064271573048,0.15271298326628704,0.15344437540994368
173,-0.10262483169921173,-0.10944184109045785,0.003408504695623059,0.028193030880046523,0.06767324144904015
174,-0.14616632882450298,-0.13688288959739311,0.004641719613554932,0.20967011887142975,0.19662636451764715
175,-0.14131419701151632,0.06612879604974573,0.10372149653063102,0.12979374988714854,0.07485141253889414
176,-0.1513126805633909,-0.021409857160422034,0.06495141170148443,0.30494683714986304,0.14440761712287636
177,-0.30789906459755967,-0.05724861313304036,0.12532522573225965,0.20668182171338753,0.310275011982007
178,-0.5235571307805503,-0.30167862037963755,0.11093925520045639,0.10099180844799294,0.10236261284169253
179,0.06296351953845603,-0.15415937556502102,0.10856144755173852,0.19833338480707158,0.0982864688463223
180,-0.20602587356811755,-0.005084449677031414,0.10047071194554306,0.12812250468067346,0.18395917240516352
181,-0.12892195324343209,0.08837792173439991,0.10864993748891599,0.18538141381578022,0.00897369376153398
182,-0.12800038337907527,0.06521265127687349,0.09660651732797437,0.09553047465267928,0.06291054686365921
183,-0.21936968343058905,-0.09788240467338792,0.06074363937860056,0.02519664786009848,0.06001005881722695
184,-0.1490567509815117,-0.13871648382536148,0.005170133578075109,0.1618461194877086,0.1650023634406549
185,-0.13663576310956793,-0.2765806411559016,0.06997243902316683,0.2032369328477747,0.32180493596668874
186,-0.3135120719628221,-0.05298185063124755,0.13026511066578728,0.05904245365935426,0.15769692313538117
187,-0.28667293878620326,0.24724768445249135,0.2669603116193473,0.10000104674733343,0.35524688486473105
188,0.035423214785761305,0.6878435837756443,0.3262101844949415,0.16720102835819176,0.4082130326110628
190,-0.25149709503995227,-0.13643413516659172,0.05753147993668027,0.031227433688571123,0.06558423341869785
191,-0.3513527382999191,0.006346802635329897,0.17884977046762449,0.024211190874065158,0.18225308626053993
192,-0.41012966353114866,-0.10124349021093762,0.15444308666010553,0.1563941418285571,0.31509196784599064
193,-0.17082858019744196,-0.10653664230467381,0.03214596894638407,0.18021461611300824,0.15319089153149715
194,-0.49938600425940854,-0.11751501398522105,0.19093549513709374,0.03069224657435656,0.1770146990104341
195,-0.29942585674173733,-0.13489793324592003,0.08226396174790865,0.09418697083504866,0.24710954424931397
196,-0.2116613295062293,0.050148444358313025,0.13090488693227115,0.18996162278605527,0.06866408238968714
197,0.25717851605194997,-0.0935383366939752,0.1753584263729626,0.1073806149919728,0.039356384887159965
198,0.2569895415974059,-0.8437518581014108,0.5503706998494083,0.05876291296957742,0.25311403344173494
200,-0.3286947215330824,-0.1984642888502581,0.06511521634141214,0.02810520458941392,0.05965162007192847
201,-0.1016297737205291,0.01799303131156357,0.05981140251604634,0.08443275967719295,0.19296270710895538
202,-0.3096258784461004,0.012642184303224396,0.1611340313746624,0.004251036535959207,0.18661844401953806
203,-0.39702050871754463,-0.24488025835078667,0.07607012518337898,0.23093045539329843,0.11257853238425226
204,-0.304521248481615,-0.14880615650235215,0.07785754598963142,0.009623744254139532,0.13744547804705723
205,-0.27725898627570716,-0.322024277580434,0.02238264565236342,0.08479792829178892,0.041729144176977484
206,-0.4636135785400897,0.04675089075227648,0.2551822346461831,0.01315036060380105,0.20964244421042075
207,-0.22688639739378524,0.13697182714027462,0.18192911226702993,0.41300156376176905,0.12851090737181362
208,-0.39287030787208294,-0.02175340159157509,0.18555845314025393,0.07525559518414361,0.411007058554008
209,-0.11190369687643822,-0.07214568270419054,0.01987900708612384,0.2451198639521608,0.12267994767565148
210,-0.31364750264090324,-0.053788281224968794,0.1299296107079672,0.11922073766257024,0.3211234912057915
211,-0.5254370591327298,-0.08095904970495338,0.2222390047138882,0.11718090479896555,0.15225837356971023
212,-0.032946537150707694,-0.24397606175814143,0.10551476230371687,0.40029583770284005,0.6497077106992074
215,-0.18906120541301255,0.1484602762783178,0.16876074084566517,0.2008578133999637,0.012270063400173822
216,-0.23002785864121203,-0.12485925428852862,0.052584302176341705,0.14661449227479703,0.2941395147729329
217,-0.012322525059481193,-0.2711391490766552,0.12940831200858702,0.3687645452620338,0.3172021405565587
218,-0.21125377413767127,-0.1676787143365905,0.02178752990054038,0.11077689432264434,0.06705965903802942
219,-0.36523612501128744,0.1346020325865061,0.24991907879889677,0.01892583530912707,0.1323112500346176
221,-0.450073970362702,0.12015410498272418,0.2851140376727131,0.6786779580425439,0.1382006373752118
223,-0.39265647857057545,0.1712878511885062,0.2819721648795408,0.15225408234482277,0.07825232390639933
224,-0.20283807186097472,0.03269688971069912,0.11776748078583692,0.2057236591757181,0.10290628053321087
225,-0.11819512423254162,-0.0003025516563870797,0.05894628628807727,0.05274591111363149,0.216861153684221
227,-0.1722248269671137,-0.1202330540944795,0.025995886436317096,0.18828262987213865,0.5227938578755436
229,-0.19649947126145942,0.017181481499554063,0.10684047638050674,0.013597424506720527,0.0153241670498123
230,-0.288481094562027,-0.04661932820428488,0.12093088317887105,0.1002704279081564,0.016700660752197644
231,-0.5915954524042996,0.07810078721157451,0.33484811980793705,0.156165167622786,0.287954970080874
232,-0.3003143108207372,-0.5920637030956135,0.14587469613743817,0.17748524714263214,0.3098284873546294
233,-0.23980320173872743,-0.08267893491253699,0.07856213341309523,0.12655253820243623,0.03263911650746315
235,-0.21127570730930045,-0.1349655732234761,0.038155067042912175,0.21822555227916327,0.295684050056626
237,-0.3420304662373476,-0.06019701834299554,0.14091672394717603,0.7234687795311625,0.17015670792390722
238,0.3269391182923635,0.07978804741599886,0.12357553543818231,0.05952270331816657,0.17927016500072057
239,-0.22362434840358428,0.06870066352908884,0.14616250596633656,0.08919848415315243,0.34724446244967544
240,-0.4481085878296431,-0.3402865536439725,0.0539110170928353,0.494915804672048,0.5022044600272793
241,-0.3400653329851916,0.1403712709726793,0.24021830197893546,0.09511501536538236,0.12622122150475004
243,0.09100581262284765,-0.04587099153834363,0.06843840208059565,0.18405021210246084,0.18551279472201548
244,-0.17971224737007857,-0.016902044586158713,0.08140510139195993,0.28724211977754927,0.42284293060537664
245,-0.3877941282443692,-0.23256108160244363,0.07761652332096279,0.013086454404303921,0.47743392108617816
247,-0.17878375889015408,-0.5394423704066058,0.18032930575822587,0.29730334311870943,0.6994015193122419
248,-0.027664273522584843,-0.06783167182792549,0.020083699152670324,0.12296769177279988,0.23930883891384583
249,-0.011252697368444208,-0.03888614811119289,0.013816725371374341,0.10886218709445956,0.046614056959372624
250,0.213571009407003,-0.29793643691710464,0.2557537231620538,0.1872205768575232,0.15931772113320125
251,-0.2662698647391313,-0.3711804761134493,0.052455305687159004,0.13288191815042347,0.2874064420800267
252,-0.0639014615749417,-0.14742347764144512,0.04176100803325171,0.4823858858056714,0.5412321780011904
253,-0.1730621835669048,-0.256387875722853,0.04166284607797409,0.0884202830380166,0.10531740726038871
254,-0.20321821699558834,-0.014756049974836344,0.094231083510376,0.022217883824557083,0.023538629529026925
255,-0.20906905404464082,-0.023774730224296232,0.09264716191017229,0.05224644903396771,0.16686334707377995
256,-0.46156894503229606,0.08905209543892088,0.2753105202356085,0.05928082981015814,0.01600311321115897
257,-0.03595955044112753,-0.46659921186327713,0.2153198307110748,0.0522576473722549,0.465650938801311
258,-0.2539182206552376,-0.10379457841093855,0.07506182112214954,0.10316517826364797,0.11973841752967722
260,-0.3898604603805709,-0.22588476341052885,0.08198784848502101,0.020962248625254642,0.5047663822901723
262,-0.428616737627048,-0.02794023187601698,0.20033825287551552,0.12899844681743594,0.20242556054014532
263,-0.21913306145463637,0.05592404652123452,0.13752855398793545,0.12454487670993916,0.02487023966247988
264,-0.43431479488287583,-0.11807201837469816,0.15812138825408883,0.10138174601289479,0.22366681115413756
265,-0.6049794519611134,-0.1424494978673219,0.23126497704689575,0.1994068304343931,0.011890992223153242
266,0.1089434143756278,0.021479429459367833,0.04373199245812998,0.19176153691426562,0.08762327369147757
267,-0.30217846878931887,0.145877907716691,0.22402818825300494,0.050396570967995574,0.008156500005514423
268,-0.1902147734310992,0.03870380477720342,0.1144592891041513,0.04269127615735497,0.19032131675890987
269,-0.22688639739378522,0.13007368772072442,0.1784800425572548,0.010446535969090426,0.04392143723747415
270,-0.4158675628304846,-0.0854347425822273,0.16521641012412863,0.02632081803343313,0.17725828699332596
271,-0.16363812710963457,0.06589733907421179,0.11476773309192317,0.2966545928374841,0.21781385487227156
272,-0.43597180012991466,0.050087129793381535,0.2430294649616481,0.11532122867542434,0.005680163732425622
273,-0.5844175379696146,-0.2350001441841449,0.17470869689273485,0.3386809806647036,0.1108450726449389
274,-0.032946537150707667,-0.1070862910942433,0.037069876971767814,0.2794823905678343,0.5488833247367101
275,-0.2532451885805322,-0.13299636621210234,0.060124411184214924,0.01952119399623515,0.1405574632898806
276,-0.15777855978538163,-0.2137249692142908,0.02797320471445458,0.7761167279796611,0.5071986726179663
277,-0.05588140763128613,0.0312461702273505,0.043563788929318316,0.09450326590838135,0.4275583428993946
278,-0.5355762721055137,-0.013718351577801612,0.26092896026385604,0.13280858472610552,0.16308872961736448
279,-0.32600424868490063,-0.023491875817575513,0.15125618643366256,0.030413082367697648,0.06395720213098569
281,-0.22449940798249335,-0.0342122293317489,0.09514358932537223,0.14817114183936714,0.31381736457350695
283,-0.13920421474432196,-0.015790046026392196,0.06170708435896488,0.1599040762733671,0.0834288590118436
284,-0.08822678830265657,-0.24844811129569166,0.08011066149651755,0.5512054762149927,0.775529506602122
286,-0.01688687276178345,-0.0498183144260782,0.016465720832147375,0.14380874324011034,0.05136591402090388
288,-0.385573974374889,-0.12295886599959406,0.13130755418764747,0.19194641819553576,0.09516418109322133
289,-0.4920227129293113,0.18329664888324487,0.33765968090627807,0.17375730795921332,0.09487038866642553
290,-0.29446391541181266,-0.3201431760983415,0.012839630343264408,0.5809633059961883,0.5324026271253712
293,-0.19227983659741113,-0.05795061839949551,0.06716460909895781,0.06757738012387429,0.05281532659450587
294,-0.3620414334298401,-0.08735610272739754,0.13734266535122128,0.14870585185272256,0.18693286254220567
295,-0.26511625681888834,0.09638226206559225,0.1807492594422403,0.06735066590352784,0.03533114293931888
296,-0.36925637099452885,-0.4625586192132558,0.04665112410936348,0.04330215371007071,0.04322506675956039
297,-0.3033416507539449,0.2765512080196117,0.2899464293867783,0.1534636702516082,0.10512668265235758
298,-0.157745759473885,-0.13053908442353085,0.013603337525177076,0.015412443970797444,0.09122692832544287
299,-0.3801230030538054,-0.023849465848735287,0.17813676860253508,0.22227116301371733,0.1727713366137006
300,-0.5270554803780768,-0.17024278406730464,0.17840634815538609,0.13478955365643241,0.051936501821170045
301,-0.2076054477986481,-0.2735347513846726,0.03296465179301225,0.3809973674598106,0.18516908688679048
302,0.06659731342370963,-0.11963753498714451,0.09311742420542707,0.0012084380318681087,0.08259929714759004
303,-0.01954865340593953,-0.2539674426642993,0.1172093946291799,0.28951381719733227,0.17757904608974961
304,-0.23847812403784224,-0.055403543660643526,0.09153729018859935,0.11787994935973423,0.09947737482593537
306,-0.37742871565170705,0.08630819602944204,0.23186845584057453,0.2766278125516555,0.0984418801150254
307,-0.18703286648327302,-0.030599334369081427,0.0782167660570958,0.8575583055103291,0.3320284455595616
308,-0.5126727201974876,-0.5718505995099614,0.029588939656236934,0.5678154698193691,0.2185406346091588
309,-0.2506887620571877,-0.1544775817089102,0.04810559017413875,0.15273077435621465,0.11845640673295499
310,-0.5967293257960781,-0.12223635285292363,0.23724648647157723,0.10905495232684911,0.2964303680069489
311,-0.2855486884838545,-0.16915804371851775,0.05819532238266838,0.028689057007016697,0.23372329843639925
312,-0.3052303396112153,-3.821238252044168e-05,0.15259606361434744,0.22286488300238594,0.4703499304897328
313,-0.1589623060800378,-0.1746945317972172,0.007866112858589694,0.0803390054923445,0.16915066965578654
314,-0.3553960522939992,0.04993047020181429,0.20266326124790673,0.47238083454240914,0.033396522352389324
317,-0.16012464051097297,-0.1260122017879715,0.01705621936150073,0.09159753046860789,0.11279523988311455
319,-0.2548339100901091,-0.3163770149009147,0.030771552405402802,0.1977197286173091,0.15950331871573512
320,-0.36979476936898886,-0.06881716215732586,0.1504888036058315,0.04439819992533728,0.0687244889392794
322,-0.5157999211512175,0.05115988763699347,0.28347990439410553,0.14751947196857304,0.10759257261513415
323,-0.52959661558288,-0.1659828743049165,0.1818068706389817,0.006074711447035105,0.06930886507695366
324,-0.24528762585424305,-0.1433657636443287,0.05096093110495717,0.5030396781152613,0.29262961672081356
325,-0.5012402850872189,-0.11134350432156423,0.1949483903828273,0.1960530706780694,0.15517236873369172
326,-0.07139248924740962,-0.00828661020770666,0.03155293951985148,0.11894563027892321,0.12747574375490817
327,-0.09707256861326385,0.09219193925588871,0.09463225393457628,0.11236867759268454,0.17584451400741982
328,-0.3954038419104223,-0.10379457841093852,0.1458046317497419,0.016043560316947175,0.21667731555158387
329,-0.257273323526111,0.11659778415126551,0.18693555383868826,0.276161909528519,0.6065626944425131
330,0.08189591885277592,-0.30698585808309165,0.19444088846793378,0.282105236497095,0.2809314104443022
331,0.2935562701362329,0.06140302345392099,0.11607662334115597,0.23889439667433876,0.28490224796048974
332,-0.3345485037428456,0.1267031031538677,0.23062580344835665,0.18235509020965432,0.24205133491798453
334,-0.31766124184385974,-0.12310526103497464,0.09727799040444254,0.23910499533935717,0.22536528966766314
335,-0.3293038637637873,-0.07698516610979775,0.12615934882699475,0.34590875247778363,0.4829449318286662
336,-0.44273085032968484,-0.1119820872873661,0.16537438152115938,0.024758860642645823,0.004335292472029263
337,-0.36458968874859604,-0.05358506429213935,0.15550231222822836,0.21196517202547946,0.10887112332605785
338,0.02471187882002107,0.016466904189785726,0.004122487315117673,0.008330722611040953,0.17818519759358495
341,-0.3290034357706983,0.13209339978458604,0.23054841777764218,0.4464477199624237,0.17841439219506575
342,0.13323509743028208,-0.10103774371935591,0.11713642057481899,0.07454197293811193,0.1650812995193201
343,-0.2645345414514971,-0.15519121609203723,0.05467166267972992,0.5397516640836777,0.35184328904146867
344,-0.1485524591861627,-0.13290589042985548,0.007823284378153605,0.12765786033595233,0.04148856325392757
345,-0.2680704396867716,-0.2529653756701622,0.007552532008304691,0.2602815055880482,0.23333572078242318
346,-0.4325257734838775,-0.1828004558814153,0.1248626588012311,0.057423668490826044,0.09760300844733935
348,-0.29129020154353436,0.16356466411214224,0.22742743282783828,0.031094584872005976,0.16568818318120807
349,0.5161804343184075,-0.32385815568910264,0.4200192950037551,0.21753884053761746,0.020644304447338148
350,-0.05528316119692551,0.2776765346018407,0.1664798478993831,0.2902086878456815,0.18034738384205293
352,-0.3538871125325954,0.023894416600143704,0.18889076456636955,0.323422939471275,0.25660850240832606
353,-0.2640769892794869,-0.0630716320492847,0.10050267861510111,0.20120431163635188,0.11419116570854039
354,-0.5842037661843175,0.19113242781069376,0.3876680969975056,0.349706535622405,0.6542438403945364
355,-0.10520775525619638,-0.16765373712822948,0.031222990936016548,0.1803272211023452,0.33405437103223046
357,-0.21410504671231465,-0.12053904068933434,0.04678300301149015,0.39574472420158324,0.21005962394008093
